category	paragraph_1	paragraph_2	len_pargraph_1	is_plagiarism	plagiarism_type	cleaned_paragraph_1	cleaned_paragraph_2
environment	Kerusakan yang parah dapat di atasi dengan berbagai cara. Daerah pantai dapat dilindungi dengan dinding dan penghalang untuk mencegah masuknya air laut	Erosi dari tebing, pantai, dan bukit pasir akan meningkat. Ketika tinggi lautan mencapai muara sungai, banjir akibat air pasang akan meningkat di daratan	2	False	non-plagiarism	rusa parah daerah pantai lindung dinding halang cegah masuk	erosi tebing pantai bukit pasir tingkat capai muara sungai banjir akibat pasang tingkat darat
covid19	Adapun pasien Covid-19 yang mendapatkan kesembuhan di bulan Maret, jumlahnya lebih besar 16% dibandingkan jumlah kasus positif. Meskipun demikian, jumlah kasus kesembuhan menurun 24% dibandingkan dengan kesembuhan di bulan Februari.	Sedangkan untuk pasien Covid-19 yang menerima penyembuhan pada bulan Maret, jumlahnya lebih besar dari 16% dibandingkan dengan jumlah kasus positif. Meski begitu, jumlah kasus penyembuhan menurun sebesar 24% dibandingkan dengan penyembuhan pada bulan Februari. 	2	True	paraphrase	pasien covid-19 sembuh maret 16 banding positif sembuh turun 24 banding sembuh februari	pasien covid-19 terima sembuh maret 16 banding positif sembuh turun 24 banding sembuh februari 
biology	Darwin mempublikasi teori evolusi melalui seleksi alamnya dalam buku On the Origin of Species pada tahun 1859. Teorinya memberikan implikasi bahwa semua kehidupan, termasuk pula manusia, merupakan hasil dari proses-proses alami yang berkelanjutan. Implikasi ini mendapatkan keberatan dari berbagai pihak-pihak keagamaan yang percaya bahwa jenis-jenis kehidupan yang bervariasi diciptakan oleh Sang pencipta. Keberatan tersebut berbeda 180 derajat dengan tingkat dukungan para ilmuwan yang mencapai lebih dari 99 persen pada zaman sekarang.	Beberapa paus biru di Atlantik Utara dan Pasifik Utara mengangkat ujung ekornya saat menyelam. Ketika bernapas, paus mengeluarkan semburan kolom vertikal yang dapat mencapai 12 meter (39 ft) (biasanya 9 meter (30 ft))	4	False	non-plagiarism	darwin publikasi teori evolusi seleksi alam buku on the origin of species 1859 teori implikasi hidup manusia hasil proses alami implikasi berat agama percaya jenis hidup variasi cipta sang cipta berat beda 180 derajat tingkat dukung ilmuwan capai 99 persen zaman	atlantik utara pasifik utara angkat ujung ekor selam napas sembur kolom vertikal capai 12 meter 39 ft 9 meter 30 ft
technology	Kabin awak terletak di bawah geladak haluan dan ruang umum Kelas Tiga terletak di bawah Poop Deck. Di antara keduanya adalah sebagian besar kabin Kelas Satu dan perpustakaan Kelas Dua	Kabin kru terletak di bawah dek busur dan ruang publik kelas tiga terletak di bawah dek kotoran. Antara keduanya sebagian besar kabin kelas satu dan perpustakaan kelas dua 	2	True	paraphrase	kabin awak letak geladak haluan ruang letak poop deck kabin pustaka	kabin kru letak dek busur ruang publik letak dek kotor kabin pustaka
environment	Sebagian besar karbon meninggalkan biosfer melalui pernapasan atau respirasi. Ketika tersedia oksigen, respirasi aerobik terjadi, yang melepaskan karbon dioksida ke udara atau air di sekitarnya dengan reaksi C 6 H 12 O 6 + 6O 2 → 6CO 2 + 6H 2 O. Pada keadaan tanpa oksigen, respirasi anaerobik lah yang terjadi, yang melepaskan metan ke lingkungan sekitarnya yang akhirnya berpindah ke atmosfer atau hidrosfer.	Industri jerman diharapkan untuk membuat kontribusi yang cukup besar.	3	False	non-plagiarism	tinggal biosfer napas respirasi sedia oksigen respirasi aerobik lepas dioksida udara reaksi c 6 h 12 o 6 6o 2 6co 2 6h 2 o oksigen respirasi anaerobik lepas metan lingkung pindah atmosfer hidrosfer	industri jerman harap kontribusi
technology	Jumlah penumpang Kelas Tiga yang besar menandakan mereka yang berhak naik pertama, diikuti penumpang Kelas Satu dan Dua selama satu jam sebelum keberangkatan. Para petugas menunjukkan kabin-kabin mereka dan penumpang Kelas Satu secara pribadi disambut oleh Kapten Smith	Jumlah pembonceng Kelas Tiga yang agung merepresentasikan mereka nan berwenang naik pertama diikuti pembonceng Kelas Satu dan Dua selagi bos arloji sebelum kepergian Para alat menunjukkan kabin-kabin mereka bersama pengikut Kelas Satu sebagai karakter disambut oleh Kapten Smith	2	True	structural change	tanda hak jam berangkat tugas kabin pribadi sambut kapten smith	bonceng agung representasi nan wenang bonceng selagi bos arloji pergi alat kabin karakter sambut kapten smith
history	Di tengah kegalauannya akibat beberapa rencana penugasan yang diberikan KSAD Jenderal Nasution padanya semua dibatalkan, Kolonel Kemal Idris dipanggil Menpangad Letjen A. Yani. Kemal diberikan tugas baru oleh KSAD baru itu.	Yani	3	True	partial literal	galau akibat rencana tugas ksad jenderal nasution batal kolonel kemal idris panggil menpangad letjen a yani kemal tugas ksad	yani
covid19	Berdasarkan data New All Records dari Dinas Kesehatan Provinsi Kalimantan Selatan, tercatat adanya peningkatan kasus Covid-19 yang signifikan pada anak usia pendidikan dasar (6-15 tahun). Pada bulan Februari 2021, jumlah kasus positif Covid-19 yang menimpa anak-anak usia SD dan SLTP sebanyak 241 orang. Pada bulan Maret jumlah kasus baru yang terjadi pada anak-anak usia ini bertambah sebanyak 358 kasus.	Pada bulan Februari 2021, jumlah kasus positif Covid-19 yang menimpa anak-anak usia SD dan SLTP sebanyak 241 orang	3	True	partial literal	dasar data new all records dinas provinsi kalimantan selatan catat tingkat covid-19 signifikan anak usia didik dasar 6-15 februari 2021 positif covid-19 timpa anak usia sd sltp 241 orang maret anak usia 358	februari 2021 positif covid-19 timpa anak usia sd sltp 241 orang
chemistry	Anhidrida asetat adalah asetilator. Dengan demikian, aplikasi utama adalah pada pembuatan selulosa asetat, tekstil sintetis yang juga digunakan untuk film fotografi. Anhidrida asetat juga merupakan pereaksi pada produksi heroin dan senyawa lainnya.	Anhydride Acetate adalah akretylator. Dengan demikian, aplikasi utama adalah pembuatan selulosa asetat, tekstil sintetis yang juga digunakan untuk film fotografi. Anhydrida Acetate juga merupakan reagen pada produksi heroin dan senyawa lainnya. 	3	True	paraphrase	anhidrida asetilator aplikasi utama selulosa tekstil sintetis film fotografi anhidrida reaksi produksi heroin senyawa	anhydride acetate akretylator aplikasi utama selulosa tekstil sintetis film fotografi anhydrida acetate reagen produksi heroin senyawa 
biology	Berkat ukuran, kekuatan, dan kecepatannya, paus biru dewasa tidak memiliki predator alami. Namun, seperti yang dilaporkan oleh National Geographic Magazine, terdapat kasus paus biru yang diserang oleh paus pembunuh di Semenanjung Baja California; walaupun serangan tersebut tidak langsung membunuhnya, si paus biru mengalami luka yang serius dan kemungkinan tewas karenanya. Hingga seperempat paus biru di Baja memiliki luka akibat serangan paus pembunuh.	Berkat ukuran, kekuatan, dan kecepatan, paus biru dewasa tidak memiliki predator alami. Namun, seperti yang dilaporkan oleh majalah National Geographic, ada kasus paus biru yang diserang oleh paus pembunuh di Semenanjung Baja California; Meskipun serangan itu tidak segera membunuhnya, Paus biru mengalami cedera serius dan kemungkinan kematian karenanya. Hingga seperempat paus biru dalam baja memiliki cedera karena paus pembunuh. 	3	True	paraphrase	berkat ukur kuat cepat dewasa milik predator alami lapor national geographic magazine serang bunuh semenanjung baja california serang langsung bunuh si alami luka serius tewas baja milik luka akibat serang bunuh	berkat ukur kuat cepat dewasa milik predator alami lapor majalah national geographic serang bunuh semenanjung baja california serang bunuh alami cedera serius mati baja milik cedera bunuh 
technology	, atau , adalah geladak lengkap terendah yang mengangkut penumpang. dan memiliki jendela kapal paling bawah, tepat di atas garis air	, atau , adalah geladak lengkap terendah yang mengangkut penumpang	2	True	partial literal	geladak lengkap rendah angkut milik jendela garis	geladak lengkap rendah angkut
covid19	Kasus tertinggi pada bulan Oktober tercatat pada hari ke-8 dengan tambahan jumlah penduduk yang terinfeksi sebanyak 4.850 kasus. Setelah itu perkembangan kasus harian berfluktuasi tetapi kecenderungannya menurun. Misalnya rata-rata kasus baru pada minggu ke-2 bulan Oktober adalah sebesar 4.148 kasus pe harinya, maka pada minggu ke-3 dan ke-4 menurun menjadi 4.061 dan 3.911 kasus baru. Sementara itu tambahan kasus baru pada 1-3 November ini jumlahnya sudah di bawah 3.000.	Setelah itu perkembangan kasus harian berfluktuasi tetapi kecenderungannya menurun. Misalnya rata-rata kasus baru pada minggu ke-2 bulan Oktober adalah sebesar 4.148 kasus pe harinya, maka pada minggu ke-3 dan ke-4 menurun menjadi 4.061 dan 3.911 kasus baru	4	True	partial literal	oktober catat ke-8 infeksi 4 850 kembang fluktuasi cenderung turun ke-2 oktober 4 148 pe ke-3 ke-4 turun 4 061 3 911 1-3 november 3 000	kembang fluktuasi cenderung turun ke-2 oktober 4 148 pe ke-3 ke-4 turun 4 061 3 911
chemistry	Karena mayoritas massa atom berasal dari proton dan neutron, jumlah keseluruhan partikel ini dalam atom disebut sebagai nomor massa. Massa atom pada keadaan diam sering diekspresikan menggunakan satuan massa atom (u) yang juga disebut dalton (Da)	Logam nikel yang kotor pada anode dioksidasi menjadi ion Ni2+. Kemudian, ion Ni2+ pada katode direduksi membentuk logam Ni dan bergabung dengan katode yang merupakan logam murni. Kation Ni2+ di anode bergerak ke daerah katode menggantikan kation yang direduksi. Untuk mendapatkan logam nikel murni (di katode) harus ada penyaringan sehinggga kotoran (tanah, pasir, dan lain-lain) hanya berada di anode dan tidak berpindah ke katode sehingga daerah di katode merupakan daerah yang bersih.	2	False	non-plagiarism	mayoritas massa proton neutron partikel nomor massa massa diam ekspresi massa u dalton da	logam nikel kotor anode oksidasi ion ni2 ion ni2 katode reduksi bentuk logam ni gabung katode logam murni kation ni2 anode gerak daerah katode ganti kation reduksi logam nikel murni katode nyaring sehinggga kotor tanah pasir anode pindah katode daerah katode daerah bersih
geography	Ekologi adalah studi mengenai interaksi antara organisme hidup dengan lingkungannya. Mempelajari ekologi berarti mempelajari organisme hidup (manusia, hewan, tumbuhan, dan lain-lain) serta lingkungannya seperti (litosfer, hidrosfer, dan atmosfer)	Ruang lingkup disiplin ilmu geografi dalam pembangunan mencakup kegiatan penelitian perencanaan, analisis dan evaluasi. Disiplin ilmu geografi berusaha meneliti dan mendeskripsikan seluruh fenomena geografi, menganalisis dampak, dan mengevaluasi hasil pembangunan. Ruang lingkup geografi terbagi tiga yaitu:	2	False	non-plagiarism	ekologi studi interaksi organisme hidup lingkung ajar ekologi ajar organisme hidup manusia hewan tumbuh lingkung litosfer hidrosfer atmosfer	ruang lingkup disiplin ilmu bangun cakup giat teliti rencana analisis evaluasi disiplin ilmu usaha teliti deskripsi fenomena analis dampak evaluasi hasil bangun ruang lingkup
technology	Penumpang lainnya dijemput di Cherbourg dan Queenstown.	Penumpang lainnya dijemput di Cherbourg dan Queenstown.	1	True	literal	jemput cherbourg queenstown	jemput cherbourg queenstown
environment	Ada juga Kristamayu yang memulai perusahaan bernama Sylendra Power. Dia fokus pada pembuatan panel surya dan energy harvester untuk sistem yang menyimpan energi. Energy harvester ini berbentuk baterai yang dilengkapi dengan system IoT (internet of things). Alatnya sudah pernah digunakan pemerintah Yogyakarta untuk energi penerangan dan beberapa peralatan di posko darurat Covid-19.	Ada lagi Kristamayu yang melancarkan maskapai bercap Sylendra Power dorongan fokus cak  ala penggarapan panel matahari maka energy harvester untuk sistem nan disimpan Dia Energy harvester ini berupa baterai nan dilengkapi sambil system IoT ( internet of things ) Alatnya pernah pernah digunakan penguasa Yogyakarta menurut daya pencahayaan dan beberapa mesin di posko darurat Covid-19 	4	True	structural change	kristamayu usaha nama sylendra power fokus panel surya energy harvester sistem simpan energy harvester bentuk baterai lengkap system iot internet of things alat perintah yogyakarta terang alat posko darurat covid-19	kristamayu lancar maskapai cap sylendra power dorong fokus cak ala garap panel matahari energy harvester sistem nan simpan energy harvester baterai nan lengkap system iot internet of things alat kuasa yogyakarta daya cahaya mesin posko darurat covid-19
environment	efek rebound dari 30% menyiratkan bahwa perbaikan dalam efisiensi energi harus mencapai 70% pengurangan konsumsi energi diproyeksikan dengan menggunakan model rekayasa. Efek rebound mungkin sangat besar untuk penerangan, karena berbeda dengan tugas-tugas seperti mengangkut secara efektif tidak ada batas atas pada seberapa banyak cahaya bisa dianggap berguna	efek rebound dari 30% menyiratkan bahwa perbaikan dalam efisiensi energi harus mencapai 70% pengurangan konsumsi energi diproyeksikan dengan menggunakan model rekayasa	2	True	partial literal	efek rebound 30 sirat efisiensi capai 70 konsumsi proyeksi model rekayasa efek rebound terang beda tugas angkut efektif batas cahaya anggap	efek rebound 30 sirat efisiensi capai 70 konsumsi proyeksi model rekayasa
biology	Aktivitas manusia sering kali menjadi penyebab spesies invasif melintasi penghalang mereka, yang memindahkan mereka untuk dimakan atau untuk keperluan lainnya. Oleh karena itu, aktivitas manusia memungkinkan spesies untuk bermigrasi ke daerah baru (dan dengan demikian menjadi invasif) terjadi pada skala waktu yang jauh lebih pendek dibandingkan waktu alami yang diperlukan bagi suatu spesies untuk memperluas jangkauannya.	Betina biasanya melahirkan setiap dua hingga tiga tahun sekali pada permulaan musim dingin setelah periode gestasi selama sepuluh hingga dua belas bulan. Massa anak paus biru biasanya sekitar dua setengah ton dan panjangnya sekitar 7 meter (23 ft)	2	False	non-plagiarism	aktivitas manusia kali invasif lintas halang pindah makan aktivitas manusia migrasi daerah invasif skala pendek banding alami luas jangkau	betina lahir musim dingin periode gestasi puluh belas massa anak ton 7 meter 23 ft
environment	Penghapusan bertahap bahan bakar fosil lalu beralih pada EBT merupakan alternatif dalam penyelamatan bumi dari serangan pemanasan global dan perubahan iklim. Meski demikian bukan berarti langkah EBT tidak mengalami hambatan dan tantangan	Biogas dapat dengan mudah dihasilkan dari berbagai limbah dari industri yang ada saat ini, seperti produksi kertas, produksi gula, kotoran hewan peternakan, dan sebagainya. Berbagai aliran limbah harus diencerkan dengan air dan dibiarkan secara alami berfermentasi, menghasilkan gas metana. Residu dari aktivitas fermentasi ini adalah pupuk yang kaya nitrogen, karbon, dan mineral.	2	False	non-plagiarism	hapus tahap bahan bakar fosil alih ebt alternatif selamat bumi serang panas global ubah iklim langkah ebt alami hambat tantang	biogas mudah hasil limbah industri produksi kertas produksi gula kotor hewan terna alir limbah encer biar alami fermentasi hasil gas metana residu aktivitas fermentasi pupuk kaya nitrogen mineral
biology	Secara keseluruhan, paus biru dari Atlantik Utara dan Pasifik tampaknya lebih kecil daripada paus di perairan sub-Antartika. Namun, massa paus yang panjangnya mencapai 27 meter (89 ft) tercatat antara 150-170 ton	Namun, massa paus yang panjangnya mencapai 27 meter (89 ft) tercatat antara 150-170 ton	2	True	partial literal	atlantik utara pasifik sub-antartika massa capai 27 meter 89 ft catat 150-170 ton	massa capai 27 meter 89 ft catat 150-170 ton
technology	"""Dermaga dalam di Southampton, yang saat itu bernama """"White Star Dock"""", telah dibangun sedemikian rupa untuk mengakomodasi kapal-kapal kelas Olympic yang baru dan dibuka tahun 1911."""	"""Gurevich: """"... argumen informal Turing untuk menyokong tesis ini membenarkan tesis yang lebih kuat: setiap algoritme bisa disimulasikan oleh sebuah mesin Turing ... menurut Savage , sebuah algoritme adalah sebuah proses penghitungan yang ditentukan oleh sebuah mesin Turing"""". """	1	False	non-plagiarism	dermaga southampton nama white star dock bangun rupa akomodasi olympic buka 1911	gurevich argumen informal turing sokong tesis tesis kuat simulasi mesin turing savage proses hitung mesin turing 
technology	Kecerdasan komputasional melibatkan pengembangan atau pembelajaran iteratif (misalnya penalaan parameter seperti dalam sistem koneksionis. Pembelajaran ini berdasarkan pada data empiris dan diasosiasikan dengan AI non-simbolis, AI yang tak teratur dan perhitungan lunak. Metode-metode pokoknya meliputi:	, juga disebut , membentang sepanjang keseluruhan panjang struktur super ini, yaitu 546 kaki (166 m). Geladak ini dirancang khusus untuk penumpang Kelas Satu dan berisikan kabin Kelas Satu, lounge Kelas Satu, ruang cerutu, ruang baca tulis dan Palm Court	3	False	non-plagiarism	cerdas komputasional libat kembang ajar iteratif nala parameter sistem koneksionis ajar dasar data empiris asosiasi ai non-simbolis ai atur hitung lunak metode pokok liput	bentang struktur super 546 kaki 166 m geladak rancang khusus risi kabin lounge ruang cerutu ruang baca tulis palm court
chemistry	Dua proses terkait dengan karbonilasi metanol adalah: proses Monsanto dengan katalis rodium, dan proses Cativa dengan katalis iridium. Proses Cativa lebih ramah lingkungan dan lebih efisien dan telah banyak menggantikan proses sebelumnya. Jumlah katalisis air yang digunakan dalam kedua proses cukup banyak, tetapi proses Cativa memerlukan lebih sedikit air, sehingga reaksi pergeseran air-gas dapat ditekan dan produk sampingan yang dihasilkan juga lebih sedikit.	Dua jalan terkait bersama karbonilasi metanol yakni : cara Monsanto menggunakan katalis rodium beserta proses Cativa bersama perangsang iridium Proses Cativa bertambah ramah alam serta bertambah sangkil dan telah jumlah mengambil alih proses sebelumnya Jumlah katalisis cecair yang digunakan batin (hati) kedua reaksi layak jenuh lamun proses Cativa membutuhkan makin minim uap sehingga anggapan pergeseran air-gas dapat ditekan bersama kreasi sampingan nan dihasilkan serta lebih sedikit 	3	True	structural change	proses kait karbonilasi metanol proses monsanto katalis rodium proses cativa katalis iridium proses cativa ramah lingkung efisien ganti proses katalisis proses proses cativa reaksi geser air-gas tekan produk samping hasil	jalan kait karbonilasi metanol monsanto katalis rodium proses cativa rangsang iridium proses cativa ramah alam sangkil ambil alih proses katalisis cecair batin hati reaksi layak jenuh lamun proses cativa butuh minim uap anggap geser air-gas tekan kreasi samping nan hasil
biology	"""Konferensi Tingkat Tinggi Bumi Perserikatan Bangsa-Bangsa tahun 1992 mendefinisikan """"keanekaragaman hayati"""" sebagai """"variabilitas di antara organisme hidup dari semua sumber, termasuk, antara lain, ekosistem darat, ekosistem laut dan perairan lainnya, serta kompleks ekologis di tempat mereka menjadi bagiannya: termasuk keanekaragaman dalam spesies, di antara spesies, dan ekosistem"""". Definisi ini digunakan dalam Konvensi Keanekaragaman Hayati PBB. Sementara itu, definisi Gaston dan Spicer dalam buku mereka """"Biodiversity: an Introduction"""" adalah """"variasi kehidupan di semua tingkatan organisasi biologis""""."""	"""Konferensi Tingkat Tinggi Bumi Perserikatan Bangsa-Bangsa tarikh 1992 mendefinisikan """" diversitas hayati """" jadi """" heterogenitas dekat antara organisme v menyala dari semua mata air terbilang jeda lain ekosistem bumi ekosistem bahar dan bahar lainnya bersama kompleks ekologis dalam sarung mereka sebagai bagiannya : terlibat keanekaragaman dalam varietas dalam antara genus beserta ekosistem """" Definisi ini digunakan berarti (maksud) Konvensi Keanekaragaman Hayati PBB Sementara itu batasan Gaston dan Spicer batin (hati) ruas mereka """" Biodiversity : an Introduction """" ialah """" perbedaan kehidupan di adv belaka tingkatan organisasi biologis """" """	3	True	structural change	konferensi tingkat bumi serikat bangsa 1992 definisi variabilitas organisme hidup sumber ekosistem darat ekosistem kompleks ekologis ekosistem definisi konvensi pbb definisi gaston spicer buku biodiversity an introduction variasi hidup tingkat organisasi biologis	konferensi tingkat bumi serikat bangsa tarikh 1992 definisi diversitas heterogenitas organisme v nyala mata bilang jeda ekosistem bumi ekosistem bahar bahar kompleks ekologis sarung libat varietas genus ekosistem definisi maksud konvensi pbb batas gaston spicer batin hati ruas biodiversity an introduction beda hidup adv belaka tingkat organisasi biologis
technology	Ruang makan Kelas Tiga terletak di sini, begitu pula kolam renang dan pemandian Turki. G Deck , atau Lower Deck , adalah geladak lengkap terendah yang mengangkut penumpang	"""Hal ini mereduksi jumlah instruksi dasar dari 13 menjadi 8, yang membuatnya """"lebih elegan"""" dari """"Elegan"""" dengan 9 langkah."""	2	False	non-plagiarism	ruang makan letak kolam renang mandi turki g deck lower deck geladak lengkap rendah angkut	reduksi instruksi dasar 13 8 elegan elegan 9 langkah
chemistry	Asam asetat bercampur dengan mudah dengan pelarut polar atau nonpolar lainnya seperti air, kloroform dan heksana. Dengan alkana yang lebih tinggi (dimulai dari oktana), asam asetat tidak lagi bercampur sempurna, dan kebercampurannya terus menurun berbanding lurus dengan kenaikan rantai n-alkana	Selama beberapa dekade terakhir pada abad ke-20, biokimia telah berhasil menjelaskan proses kehidupan melalui tiga subdisiplin ilmu ini. Hampir semua bidang ilmu hayat sedang ditemukan dan dikembangkan melalui metodologi dan penelitian biokimia	2	False	non-plagiarism	campur mudah larut polar nonpolar kloroform heksana alkana oktana campur sempurna campur turun banding lurus rantai n-alkana	dekade abad ke-20 biokimia hasil proses hidup subdisiplin ilmu bidang ilmu hayat temu kembang metodologi teliti biokimia
technology	Di Cobh (dikenal sebagai Queenstown sejak 1849 sampai 1920), County Cork, Irlandia, sebuah tugu peringatan Titanic berdiri di pusat kota. Queenstown adalah pelabuhan jemput terakhir bagi kapal ini sebelum berlayar melintasi Atlantik pada tanggal 11 April 1912. Sebuah kebun peringatan yang dilengkapi dinding kaca besar bercantumkan semua nama penumpang Titanic akan dibangun di Cobh untuk memperingati satu abad tenggelamnya kapal.	Kapten Edward John Smith, kapten paling senior di White Star Line, ditransfer dari Olympic untuk mengambil alih kendali Titanic. Henry Tingle Wilde juga ditarik dari Olympic untuk bertugas sebagai Chief Mate. Chief Mate dan First Officer Titanic sebelumnya, William McMaster Murdoch dan Charles Lightoller, diturunkan pangkatnya masing-masing ke First dan Second Officer. Second Officer yang asli, David Blair, tidak jadi dipekerjakan.	3	False	non-plagiarism	cobh kenal queenstown 1849 1920 county cork irlandia tugu pusat kota queenstown labuh jemput layar lintas atlantik tanggal 11 april 1912 kebun lengkap dinding kaca cantum nama bangun cobh abad tenggelam	kapten edward john smith kapten senior white star line transfer olympic ambil alih kendali henry tingle wilde tarik olympic tugas chief mate chief mate first officer william mcmaster murdoch charles lightoller turun pangkat first second officer second officer asli david blair kerja
biology	Secara umum, keanekaragaman hayati semakin meningkat dari daerah kutub ke daerah tropis. Dengan demikian, lokasi yang garis lintangnya lebih rendah memiliki lebih banyak spesies dibandingkan daerah yang garis lintangnya lebih tinggi. Hal ini sering disebut sebagai gradien lintang dalam keanekaragaman spesies. Beberapa faktor ekologis mungkin berkontribusi pada gradien ini, tetapi faktor utamanya adalah suhu rata-rata yang di ekuator yang tinggi dibandingkan dengan kutub.	Paus biru mengisi perut mereka di perairan yang kaya akan krill di Antartika sebelum bermigrasi ke tempat pembiakan di perairan yang lebih hangat dan kurang kaya akan krill di dekat khatulistiwa. Paus biru dapat menerima energi 90 kali lebih besar dari yang dikeluarkan, sehingga memiliki cadangan energi yang besar.	4	False	non-plagiarism	tingkat daerah kutub daerah tropis lokasi garis lintang rendah milik banding daerah garis lintang gradien lintang faktor ekologis kontribusi gradien faktor utama suhu ekuator banding kutub	isi perut kaya krill antartika migrasi biak hangat kaya krill khatulistiwa terima 90 kali milik cadang
history	“Dalam berita-berita di Negeri Belanda saya membaca keterangan sejarah dari Nyonya Kolontai. Gambaran saya terhadap nyonya tersebut tidak banyak berbeda pada waktu ia berdiri di depan saya, tersenyum dan berjabat tangan dengan hangat,” terang Subardjo.	""""""" Dalam berita-berita dalam Negeri Belanda saya membaca bahan memori cak Nyonya Kolontai Gambaran aku terhadap nyonya a tidak meluap berbeda cak  ala kurun ia berdiri di permulaan saya mesem dan berjabat tinju dengan baru """" kentara  Subardjo """	2	True	structural change	berita negeri belanda baca terang sejarah nyonya kolontai gambar nyonya beda senyum jabat tangan hangat terang subardjo	berita negeri belanda baca bahan memori cak nyonya kolontai gambar nyonya a luap beda cak ala kurun mesem jabat tinju kentara subardjo
biology	Sars membuatnya menjadi nama umum dalam bahasa Norwegia pada tahun 1874.	Gen tidak dihancurkan melalui penyilangan; gen hanya mengubah pasangannya dan terus ada. Tentu saja gen akan terus ada	1	False	non-plagiarism	sars nama bahasa norwegia 1874	gen hancur silang gen ubah pasang gen
chemistry	pranala nonaktif permanen ] utama penyusun tubuh manusia, mulai dari yang paling melimpah (berdasarkan massa) hingga paling sedikit. Unsur-unsurutama penyusun tubuh manusia, mulai dari yang paling melimpah (berdasarkan massa) hingga paling sedikit.	pranala bebas tugas permanen ] eminen pengolah awak individu berangkat dari nan menyimpangkan melimpah ( berteraskan kawula ) santak paling segelintir Unsur-unsurutama pembuat tubuh anak Adam berangkat dari nan menyimpangkan melimpah ( berteraskan kawula ) santak paling segelintir 	2	True	structural change	pranala nonaktif permanen utama susun manusia limpah dasar massa unsur-unsurutama susun manusia limpah dasar massa	pranala bebas tugas permanen eminen olah awak individu berangkat nan simpang limpah ras kawula santak gelintir unsur-unsurutama anak adam berangkat nan simpang limpah ras kawula santak gelintir
economy	Terakhir pada 22 Februari yang lalu negosiator AS-China mengadakan pembicaraan di Washington. Dua hari kemudian, yaitu pada 24 Februari, Presiden Donald Trump mengumumkan bahwa dia memperpanjang gencatan senjata perang dagang hingga 1 Maret untuk memberikan kesempatan dilanjutkannya pembicaraan keduabelah pihak (China Briefing, 25/2/2019)	Proyeksi kontraksi ekonomi global tersebut jelas merupakan sebuah warning bahwa harga batubara yang menjadi komoditas primadona Kalsel mungkin akan masih menggelinding ke bawah. Artinya perekonomian Kalsel belum dapat lepas dari tekanan jatuhnya harga batubara pada dua triwulan berikutnya	2	False	non-plagiarism	22 februari negosiator as-china bicara washington 24 februari presiden donald trump gencat senjata perang dagang 1 maret bicara keduabelah china briefing 25 2 2019	proyeksi kontraksi global warning harga batubara komoditas primadona kalsel gelinding kalsel lepas tekan jatuh harga batubara triwulan
environment	Gas-gas ini menyerap dan memantulkan kembali radiasi gelombang yang dipancarkan Bumi dan akibatnya panas tersebut akan tersimpan di permukaan Bumi. Keadaan ini terjadi terus menerus sehingga mengakibatkan suhu rata-rata tahunan bumi terus meningkat.	Pelapukan batuan karbonat tidak memiliki efek netto terhadap CO 2 atmosferik karena ion bikarbonat yang terbentuk terbawa ke laut di mana selanjutnya dipakai untuk membuat karbonat laut dengan reaksi yang sebaliknya (reverse reaction).	2	False	non-plagiarism	gas serap pantul radiasi gelombang pancar bumi akibat panas simpan muka bumi akibat suhu bumi tingkat	lapuk batu karbonat milik efek netto co 2 atmosferik ion bikarbonat bentuk bawa pakai karbonat reaksi reverse reaction
environment	Banyak pekerjaan yang berkaitan dengan efisiensi energi baik langsung maupun tidak langsung. Misalnya perusahaan yang mengarah untuk penghematan energi, atau pekerjaan dengan passion hemat energi di dalamnya seperti ecofashion preneur, ecopreneur, dll.	Hal ini karena mereka membuat layanan energi yang lebih murah, sehingga konsumsi jasa tersebut meningkat. Misalnya, sejak efisien bahan bakar kendaraan membuat perjalanan lebih murah, konsumen dapat memilih untuk berkendara lebih jauh, sehingga mengimbangi beberapa potensi penghematan energi	2	False	non-plagiarism	kerja kait efisiensi langsung langsung usaha arah hemat kerja passion hemat ecofashion preneur ecopreneur dll	layan murah konsumsi jasa tingkat efisien bahan bakar kendara jalan murah konsumen pilih kendara imbang potensi hemat
biology	Meskipun sekitar 80 persen dari pasokan makanan manusia berasal dari 20 jenis tumbuhan saja, manusia menggunakan setidaknya 40.000 spesies. Banyak orang tergantung pada spesies ini untuk makanan, tempat tinggal, dan pakaian. Keanekaragaman hayati yang masih hidup menyediakan sumber daya untuk meningkatkan variasi makanan dan produk lainnya yang cocok untuk digunakan manusia, meski laju kepunahan memperkecil potensi tersebut.	Karena pola migrasi paus biru bergantung pada suhu samudra, gangguan terhadap sirkulasi tersebut juga akan mengganggu pola migrasi mereka. Selain itu, perubahan suhu samudra akan mengganggu persediaan makanan paus biru	3	False	non-plagiarism	80 persen pasok makan manusia 20 jenis tumbuh manusia 40 000 orang gantung makan tinggal pakai hidup sedia sumber daya tingkat variasi makan produk cocok manusia laju punah potensi	pola migrasi gantung suhu samudra ganggu sirkulasi ganggu pola migrasi ubah suhu samudra ganggu sedia makan
